transaction_id,user_id,timestamp,amount,location_city,distance_from_home_km,device_id,transaction_type,merchant_category,is_fraud,hour,day_of_week,is_weekend,transaction_type_encoded,merchant_category_encoded,location_city_encoded,device_id_encoded,user_avg_amount,amount_ratio_to_avg,amount_zscore,user_tx_count,time_diff_minutes,is_rapid_tx,high_distance_flag,is_night_tx
TXN_008540,USR_0028,2026-03-17 16:08:50,409.95,Sydney,1649.45,DEV_010,Wire Transfer,Transfer,1,16,1,0,3,4,5,9,203.70494845360827,2.0124694220114527,0.3130310778346509,97,197.68333333333334,0,1,0
TXN_005861,USR_0028,2026-03-17 16:31:21,25.91,Paris,11.14,DEV_139,Wire Transfer,Utilities,0,16,1,0,3,6,4,138,203.70494845360827,0.12719376198150198,-0.2698505681988223,97,22.516666666666666,0,0,0
TXN_002487,USR_0028,2026-03-18 12:03:18,415.53,Paris,3.05,DEV_028,Online,Electronics,0,12,2,0,1,0,4,27,203.70494845360827,2.0398619805547478,0.32150019455391654,97,1171.95,0,0,0
TXN_007177,USR_0028,2026-03-18 15:29:16,156.03,Paris,3.84,DEV_028,ATM,Utilities,0,15,2,0,0,6,4,27,203.70494845360827,0.7659607364713915,-0.07235926577752362,97,205.96666666666667,0,0,0
TXN_001751,USR_0028,2026-03-18 18:09:39,19.57,Paris,5.82,DEV_028,POS,Luxury,0,18,2,0,2,3,4,27,203.70494845360827,0.09607031732836718,-0.27947318468630333,97,160.38333333333333,0,0,0
TXN_003766,USR_0028,2026-03-19 15:00:29,39.23,Paris,9.52,DEV_028,Online,Grocery,0,15,3,0,1,2,4,27,203.70494845360827,0.1925824501171101,-0.24963396699799462,97,1250.8333333333333,0,0,0
TXN_000649,USR_0028,2026-03-20 09:28:49,70.08,Paris,0.42,DEV_028,POS,Travel,0,9,4,0,2,5,4,27,203.70494845360827,0.34402697181256886,-0.20281098298556713,97,1108.3333333333333,0,0,0
TXN_002693,USR_0028,2026-03-21 03:18:39,111.11,Paris,0.03,DEV_028,Online,Travel,0,3,5,1,1,5,4,27,203.70494845360827,0.5454457311371935,-0.14053717313046504,97,1069.8333333333333,0,0,1
TXN_008086,USR_0028,2026-03-21 23:48:42,61.65,Paris,8.86,DEV_028,Online,Gaming,0,23,5,1,1,1,4,27,203.70494845360827,0.3026435903573754,-0.21560572383564047,97,1230.05,0,0,1
TXN_003503,USR_0028,2026-03-22 07:26:29,126.0,Paris,9.9,DEV_028,POS,Grocery,0,7,6,1,2,2,4,27,203.70494845360827,0.6185416445260228,-0.11793768425056081,97,457.78333333333336,0,0,0
TXN_007713,USR_0028,2026-03-23 19:41:47,111.74,Paris,1.65,DEV_028,POS,Grocery,0,19,0,0,2,2,4,27,203.70494845360827,0.5485384393598236,-0.1395809825331286,97,2175.3,0,0,0
TXN_007303,USR_0028,2026-03-26 13:33:42,60.22,Paris,3.25,DEV_088,Online,Transfer,0,13,3,0,1,4,4,87,203.70494845360827,0.29562363359807214,-0.21777612471530894,97,3951.9166666666665,0,0,0
TXN_003679,USR_0028,2026-03-26 22:12:12,221.21,Paris,2.02,DEV_028,Online,Transfer,0,22,3,0,1,4,4,27,203.70494845360827,1.0859333109968372,0.026568516975475506,97,518.5,0,0,0
TXN_007280,USR_0028,2026-03-29 08:02:01,52.07,Paris,1.49,DEV_028,ATM,Utilities,0,8,6,1,0,6,4,27,203.70494845360827,0.25561478913071434,-0.23014589196656612,97,3469.8166666666666,0,0,0
TXN_006020,USR_0029,2026-01-01 01:06:29,146.25,Berlin,0.36,DEV_029,POS,Gaming,0,1,3,0,2,1,0,28,169.27209523809523,0.8639935079337925,-0.048555491304482425,105,9999.0,0,0,1
TXN_007951,USR_0029,2026-01-03 02:12:50,23.08,Berlin,4.5,DEV_029,Online,Transfer,0,2,5,1,1,4,0,28,169.27209523809523,0.13634851393580807,-0.3083311460449288,105,2946.35,0,0,1
TXN_002651,USR_0029,2026-01-03 19:03:31,884.77,New York,2088.87,DEV_143,Wire Transfer,Electronics,1,19,5,1,3,0,3,142,169.27209523809523,5.226909647962951,1.5090438960375196,105,1010.6833333333333,0,1,0
TXN_007424,USR_0029,2026-01-03 22:17:33,95.73,Berlin,0.91,DEV_029,POS,Luxury,0,22,5,1,2,3,0,28,169.27209523809523,0.5655391351418938,-0.15510632411675285,105,194.03333333333333,0,0,0
TXN_004954,USR_0029,2026-01-04 15:00:57,2596.62,New York,1728.34,DEV_018,ATM,Luxury,1,15,6,1,0,3,3,17,169.27209523809523,15.339916735528508,5.119476262420836,105,1003.4,0,1,0
TXN_002089,USR_0029,2026-01-05 14:37:47,18.5,Berlin,1.76,DEV_029,POS,Gaming,0,14,0,0,2,1,0,28,169.27209523809523,0.10929148647367631,-0.31799074252711795,105,1416.8333333333333,0,0,0
TXN_003239,USR_0029,2026-01-06 03:50:49,33.58,Berlin,2.0,DEV_029,POS,Luxury,0,3,1,0,2,3,0,28,169.27209523809523,0.19837881706951624,-0.28618578293073954,105,793.0333333333333,0,0,1
TXN_009450,USR_0029,2026-01-07 23:07:01,177.92,Tokyo,4.72,DEV_025,Online,Transfer,0,23,2,0,1,4,6,24,169.27209523809523,1.0510887174808914,0.01823914201231494,105,2596.2,0,0,1
TXN_007144,USR_0029,2026-01-08 21:06:01,80.28,Berlin,11.74,DEV_026,POS,Utilities,0,21,3,0,2,6,0,25,169.27209523809523,0.4742659748165803,-0.18769164412763126,105,1319.0,0,0,0
TXN_009956,USR_0029,2026-01-09 20:27:48,13.78,Berlin,0.16,DEV_029,Online,Grocery,0,20,4,0,1,2,0,28,169.27209523809523,0.08140738830309512,-0.3279456105174963,105,1401.7833333333333,0,0,0
TXN_009296,USR_0029,2026-01-10 00:12:38,20.81,Berlin,2.93,DEV_029,Online,Luxury,0,0,5,1,1,3,0,28,169.27209523809523,0.12293815316309212,-0.3131187626419963,105,224.83333333333334,0,0,1
TXN_000529,USR_0029,2026-01-10 00:24:51,34.61,Berlin,0.71,DEV_108,POS,Transfer,0,0,5,1,2,4,0,107,169.27209523809523,0.20446369442453716,-0.2840134282633476,105,12.216666666666667,0,0,1
TXN_000406,USR_0029,2026-01-11 04:24:14,22.84,Berlin,5.92,DEV_145,POS,Transfer,0,4,6,1,2,4,0,144,169.27209523809523,0.13493067843560905,-0.30883732577325307,105,1679.3833333333334,0,0,1
TXN_008245,USR_0029,2026-01-11 22:55:12,13.84,Berlin,1.48,DEV_029,Online,Luxury,0,22,6,1,1,3,0,28,169.27209523809523,0.08176184717814487,-0.32781906558541524,105,1110.9666666666667,0,0,0
TXN_002119,USR_0029,2026-01-12 18:21:31,76.11,Berlin,9.8,DEV_029,POS,Travel,0,18,0,0,2,5,0,28,169.27209523809523,0.4496310830006219,-0.19648651690726643,105,1166.3166666666666,0,0,0
TXN_007652,USR_0029,2026-01-13 12:40:17,24.64,Berlin,2.54,DEV_029,Online,Gaming,0,12,1,0,1,1,0,28,169.27209523809523,0.14556444468710186,-0.3050409778108207,105,1098.7666666666667,0,0,0
TXN_008396,USR_0029,2026-01-13 22:04:34,23.87,Berlin,1.6,DEV_029,POS,Utilities,0,22,1,0,2,6,0,28,169.27209523809523,0.14101555579062994,-0.30666497110586116,105,564.2833333333333,0,0,0
TXN_005195,USR_0029,2026-01-14 12:03:10,228.47,Berlin,3.98,DEV_029,Wire Transfer,Transfer,0,12,2,0,3,4,0,28,169.27209523809523,1.3497203197103151,0.12485324729062593,105,838.6,0,0,0
TXN_001063,USR_0029,2026-01-16 01:57:07,45.85,Tokyo,0.34,DEV_029,Wire Transfer,Travel,0,1,4,0,3,5,6,28,169.27209523809523,0.2708656570171924,-0.2603073443201584,105,2273.95,0,0,1
TXN_007274,USR_0029,2026-01-16 03:34:18,56.09,Berlin,3.56,DEV_029,POS,Electronics,0,3,4,0,2,0,0,28,169.27209523809523,0.33135997169235165,-0.23871034257832052,105,97.18333333333334,0,0,1
TXN_005249,USR_0029,2026-01-16 08:03:15,69.04,London,2.41,DEV_029,Online,Luxury,0,8,4,0,1,3,1,28,169.27209523809523,0.40786401222392504,-0.21139772807082047,105,268.95,0,0,0
TXN_000726,USR_0029,2026-01-17 00:44:09,154.05,Berlin,4.21,DEV_029,Online,Gaming,0,0,5,1,1,1,0,28,169.27209523809523,0.9100731616902615,-0.032104650133941835,105,1000.9,0,0,1
TXN_001458,USR_0029,2026-01-17 21:00:38,43.55,Berlin,6.17,DEV_029,POS,Electronics,0,21,5,1,2,0,0,28,169.27209523809523,0.25727806680695153,-0.2651582333832665,105,1216.4833333333333,0,0,0
TXN_002935,USR_0029,2026-01-18 05:51:15,52.61,Berlin,2.08,DEV_029,Online,Gaming,0,5,6,1,1,1,0,28,169.27209523809523,0.3108013569394655,-0.24604994863902324,105,530.6166666666667,0,0,1
TXN_002626,USR_0029,2026-01-19 05:22:50,105.52,Berlin,4.05,DEV_029,Online,Gaming,0,5,0,0,1,1,0,28,169.27209523809523,0.6233750082541797,-0.13445840936552308,105,1411.5833333333333,0,0,1
TXN_004142,USR_0029,2026-01-19 17:30:48,54.77,Berlin,2.75,DEV_138,Online,Electronics,0,17,0,0,1,0,0,137,169.27209523809523,0.3235618764412569,-0.24149433108410429,105,727.9666666666667,0,0,0
TXN_002816,USR_0029,2026-01-20 17:19:47,147.74,Toronto,14.43,DEV_029,POS,Transfer,0,17,1,0,2,4,7,28,169.27209523809523,0.8727959033308617,-0.045412958824468885,105,1428.9833333333333,0,0,0
TXN_003022,USR_0029,2026-01-20 23:48:06,85.17,Berlin,8.63,DEV_029,Online,Travel,0,23,1,0,1,5,0,28,169.27209523809523,0.5031543731331358,-0.17737823216302315,105,388.31666666666666,0,0,1
TXN_008964,USR_0029,2026-01-27 15:46:23,120.7,Berlin,5.17,DEV_029,Wire Transfer,Luxury,0,15,1,0,3,3,0,28,169.27209523809523,0.7130531036417693,-0.10244254154900952,105,9598.283333333333,0,0,0
TXN_007971,USR_0029,2026-01-27 17:28:30,45.67,Berlin,0.75,DEV_029,Online,Gaming,0,17,1,0,1,1,0,28,169.27209523809523,0.2698022803920431,-0.26068697911640165,105,102.11666666666666,0,0,0
TXN_001597,USR_0029,2026-01-27 19:06:15,19.46,Berlin,0.85,DEV_029,ATM,Gaming,0,19,1,0,0,1,0,28,169.27209523809523,0.1149628284744725,-0.31596602361382065,105,97.75,0,0,0
TXN_003796,USR_0029,2026-01-29 12:58:30,15.53,Berlin,0.05,DEV_029,Online,Utilities,0,12,3,0,1,6,0,28,169.27209523809523,0.09174577215871314,-0.32425471666513145,105,2512.25,0,0,0
TXN_008001,USR_0029,2026-01-29 23:43:53,56.09,Berlin,6.35,DEV_029,Online,Luxury,0,23,3,0,1,3,0,28,169.27209523809523,0.33135997169235165,-0.23871034257832052,105,645.3833333333333,0,0,1
TXN_009632,USR_0029,2026-02-01 04:08:24,43.27,Berlin,10.88,DEV_029,Online,Utilities,0,4,6,1,1,6,0,28,169.27209523809523,0.2556239253900527,-0.2657487763996449,105,3144.516666666667,0,0,1
TXN_004268,USR_0029,2026-02-01 10:52:01,59.03,Berlin,23.22,DEV_029,POS,Transfer,0,10,6,1,2,4,0,28,169.27209523809523,0.3487284565697899,-0.23250964090634754,105,403.6166666666667,0,0,0
TXN_008958,USR_0029,2026-02-01 15:43:25,96.46,Berlin,4.61,DEV_029,Online,Utilities,0,15,6,1,1,6,0,28,169.27209523809523,0.5698517181216658,-0.15356669410976637,105,291.4,0,0,0
TXN_008654,USR_0029,2026-02-02 21:24:55,215.32,Berlin,9.1,DEV_029,POS,Luxury,0,21,0,0,2,3,0,28,169.27209523809523,1.2720347495952424,0.0971188163428556,105,1781.5,0,0,0
TXN_003334,USR_0029,2026-02-03 11:57:33,18.41,Berlin,0.18,DEV_029,Online,Grocery,0,11,1,0,1,2,0,28,169.27209523809523,0.10875979816110168,-0.3181805599252396,105,872.6333333333333,0,0,0
TXN_003863,USR_0029,2026-02-04 08:09:39,83.41,Berlin,0.08,DEV_029,POS,Electronics,0,8,2,0,2,0,0,28,169.27209523809523,0.49275691279834277,-0.18109021683740154,105,1212.1,0,0,0
TXN_001729,USR_0029,2026-02-04 21:57:15,24.65,Berlin,0.37,DEV_029,POS,Utilities,0,21,2,0,2,6,0,28,169.27209523809523,0.14562352116627683,-0.3050198869888071,105,827.6,0,0,0
TXN_004377,USR_0029,2026-02-05 02:35:32,444.13,Sydney,4960.27,DEV_060,ATM,Luxury,1,2,3,0,0,3,5,59,169.27209523809523,2.623763669597506,0.579697914834059,105,278.28333333333336,0,1,1
TXN_006041,USR_0029,2026-02-05 19:11:23,12.44,Berlin,4.1,DEV_029,Online,Luxury,0,19,3,0,1,3,0,28,169.27209523809523,0.07349114009365046,-0.33077178066730717,105,995.85,0,0,0
TXN_002782,USR_0029,2026-02-06 10:24:15,3622.33,Sydney,2841.84,DEV_137,Online,Luxury,1,10,4,0,1,3,5,136,169.27209523809523,21.39945028098335,7.2827829671689335,105,912.8666666666667,0,1,0
TXN_003363,USR_0029,2026-02-06 11:00:30,111.05,Berlin,4.28,DEV_029,Online,Grocery,0,11,4,0,1,2,0,28,169.27209523809523,0.6560443012379327,-0.12279518479205011,105,36.25,0,0,0
TXN_004749,USR_0029,2026-02-07 00:19:42,32.74,Berlin,13.39,DEV_029,Wire Transfer,Transfer,0,0,5,1,3,4,0,28,169.27209523809523,0.19341639281881962,-0.2879574119798746,105,799.2,0,0,1
TXN_007336,USR_0029,2026-02-07 04:31:37,51.5,Berlin,1.63,DEV_029,Online,Luxury,0,4,5,1,1,3,0,28,169.27209523809523,0.3042438677510449,-0.24839102988252323,105,251.91666666666666,0,0,1
TXN_002893,USR_0029,2026-02-07 09:26:34,21.29,Berlin,5.85,DEV_029,Online,Grocery,0,9,5,1,1,2,0,28,169.27209523809523,0.1257738241634902,-0.31210640318534766,105,294.95,0,0,0
TXN_006626,USR_0029,2026-02-07 23:43:28,44.33,Berlin,1.86,DEV_029,POS,Travel,0,23,5,1,2,5,0,28,169.27209523809523,0.2618860321825984,-0.26351314926621244,105,856.9,0,0,1
TXN_000917,USR_0029,2026-02-08 04:58:32,30.04,Berlin,11.71,DEV_029,Online,Travel,0,4,6,1,1,5,0,28,169.27209523809523,0.17746574344158036,-0.29365193392352335,105,315.06666666666666,0,0,1
TXN_004152,USR_0029,2026-02-11 20:41:04,62.35,Berlin,2.97,DEV_029,POS,Transfer,0,20,2,0,2,4,0,28,169.27209523809523,0.3683418476558767,-0.22550748799786108,105,5262.533333333334,0,0,0
TXN_002881,USR_0029,2026-02-12 23:35:18,123.85,Paris,2.13,DEV_110,POS,Travel,0,23,3,0,2,5,4,109,169.27209523809523,0.7316621945818818,-0.09579893261475278,105,1614.2333333333333,0,0,1
TXN_006657,USR_0029,2026-02-14 17:47:36,122.09,Tokyo,6.31,DEV_029,Online,Gaming,0,17,5,1,1,1,6,28,169.27209523809523,0.7212647342470888,-0.09951091728913114,105,2532.3,0,0,0
TXN_001057,USR_0029,2026-02-14 23:01:25,538.94,Berlin,9.27,DEV_132,POS,Utilities,0,23,5,1,2,6,0,131,169.27209523809523,3.183867768655304,0.779659998344181,105,313.81666666666666,0,0,1
TXN_006331,USR_0029,2026-02-16 03:45:48,57.29,Berlin,2.03,DEV_029,Wire Transfer,Transfer,0,3,0,0,3,4,0,28,169.27209523809523,0.33844914919334684,-0.23617944393669893,105,1724.3833333333334,0,0,1
TXN_009939,USR_0029,2026-02-16 05:14:42,235.96,Berlin,9.31,DEV_029,ATM,Gaming,0,5,0,0,0,1,0,28,169.27209523809523,1.3939686026123603,0.14065027297874758,105,88.9,0,0,1
TXN_004215,USR_0029,2026-02-16 11:55:30,49.51,Berlin,9.99,DEV_132,Online,Grocery,0,11,0,0,1,2,0,131,169.27209523809523,0.2924876483952278,-0.2525881034632125,105,400.8,0,0,0
TXN_008995,USR_0029,2026-02-16 15:44:28,52.15,Berlin,2.18,DEV_029,ATM,Grocery,0,15,0,0,0,2,0,28,169.27209523809523,0.3080838388974173,-0.24702012645164487,105,228.96666666666667,0,0,0
TXN_006891,USR_0029,2026-02-19 14:30:49,46.44,Berlin,2.22,DEV_029,Online,Transfer,0,14,3,0,1,4,0,28,169.27209523809523,0.27435116928851505,-0.2590629858213611,105,4246.35,0,0,0
TXN_009955,USR_0029,2026-02-20 18:03:48,1766.11,Toronto,1238.6,DEV_016,Wire Transfer,Transfer,1,18,4,0,3,4,7,15,169.27209523809523,10.43355606356889,3.367862403376522,105,1652.9833333333333,0,1,0
TXN_008603,USR_0029,2026-02-21 06:01:50,63.17,Berlin,0.38,DEV_029,Wire Transfer,Gaming,0,6,5,1,3,1,0,28,169.27209523809523,0.3731861189482234,-0.22377804059275294,105,718.0333333333333,0,0,0
TXN_000605,USR_0029,2026-02-23 18:39:46,17.34,Sydney,15.33,DEV_029,Online,Travel,0,18,0,0,1,5,5,28,169.27209523809523,0.10243861488938094,-0.3204372778806855,105,3637.9333333333334,0,0,0
TXN_006167,USR_0029,2026-02-24 11:28:51,31.51,Berlin,1.67,DEV_029,Online,Grocery,0,11,1,0,1,2,0,28,169.27209523809523,0.18614998588029952,-0.2905515830875368,105,1009.0833333333334,0,0,0
TXN_004606,USR_0029,2026-02-24 17:19:50,17.65,Berlin,0.24,DEV_029,Online,Travel,0,17,1,0,1,5,0,28,169.27209523809523,0.1042699857438047,-0.3197834623982666,105,350.98333333333335,0,0,0
TXN_008597,USR_0029,2026-02-24 20:36:59,73.66,Berlin,10.56,DEV_133,POS,Grocery,0,20,1,0,2,2,0,132,169.27209523809523,0.4351573456027566,-0.20165376830057724,105,197.15,0,0,0
TXN_003545,USR_0029,2026-02-24 23:48:13,110.64,Berlin,6.99,DEV_029,ATM,Electronics,0,23,1,0,0,0,0,28,169.27209523809523,0.6536221655917593,-0.12365990849460415,105,191.23333333333332,0,0,1
TXN_002306,USR_0029,2026-02-27 05:19:20,19.69,Berlin,17.63,DEV_131,Wire Transfer,Transfer,0,5,4,0,3,4,0,130,169.27209523809523,0.11632158749549659,-0.3154809347075098,105,3211.116666666667,0,0,1
TXN_001332,USR_0029,2026-02-27 08:27:27,36.59,Berlin,0.02,DEV_029,ATM,Gaming,0,8,4,0,0,1,0,28,169.27209523809523,0.2161608373011793,-0.27983744550467193,105,188.11666666666667,0,0,0
TXN_001039,USR_0029,2026-02-28 03:16:11,39.72,Berlin,0.56,DEV_029,POS,Transfer,0,3,5,1,2,4,0,28,169.27209523809523,0.2346517752829418,-0.2732360182144422,105,1128.7333333333333,0,0,1
TXN_009487,USR_0029,2026-03-01 05:52:31,50.94,Sydney,10.25,DEV_029,POS,Travel,0,5,6,1,2,5,5,28,169.27209523809523,0.3009355849172471,-0.24957211591528,105,1596.3333333333333,0,0,1
TXN_006592,USR_0029,2026-03-01 13:52:00,1149.93,London,804.23,DEV_097,ATM,Gaming,1,13,6,1,0,1,1,96,169.27209523809523,6.793381569766195,2.068288132547845,105,479.48333333333335,0,1,0
TXN_000908,USR_0029,2026-03-01 19:05:52,19.41,Berlin,1.89,DEV_029,POS,Electronics,0,19,6,1,2,0,0,28,169.27209523809523,0.11466744607859769,-0.3160714777238882,105,313.8666666666667,0,0,0
TXN_002424,USR_0029,2026-03-01 21:38:24,92.62,Berlin,11.36,DEV_029,POS,Luxury,0,21,6,1,2,3,0,28,169.27209523809523,0.5471663501184811,-0.16166556976295554,105,152.53333333333333,0,0,0
TXN_008985,USR_0029,2026-03-02 21:47:00,10.75,Berlin,1.93,DEV_029,ATM,Grocery,0,21,0,0,0,2,0,28,169.27209523809523,0.06350721511308219,-0.33433612958759096,105,1448.6,0,0,0
TXN_008079,USR_0029,2026-03-03 05:29:30,22.37,Berlin,2.15,DEV_029,POS,Travel,0,5,1,0,2,5,0,28,169.27209523809523,0.1321540839143859,-0.3098285944078882,105,462.5,0,0,1
TXN_003354,USR_0029,2026-03-03 22:42:33,76.75,Berlin,2.3,DEV_029,Online,Travel,0,22,1,0,1,5,0,28,169.27209523809523,0.4534119776678193,-0.19513670429840155,105,1033.05,0,0,0
TXN_004635,USR_0029,2026-03-05 06:47:56,58.73,Tokyo,9.84,DEV_029,POS,Gaming,0,6,3,0,2,1,6,28,169.27209523809523,0.34695616219454106,-0.23314236556675297,105,1925.3833333333334,0,0,0
TXN_003218,USR_0029,2026-03-05 09:34:28,63.71,Berlin,27.86,DEV_029,POS,Electronics,0,9,3,0,2,0,0,28,169.27209523809523,0.37637624882367127,-0.2226391362040232,105,166.53333333333333,0,0,0
TXN_006185,USR_0029,2026-03-05 20:29:33,29.61,Paris,0.4,DEV_029,Online,Gaming,0,20,3,0,1,1,4,28,169.27209523809523,0.17492545483705707,-0.29455883927010434,105,655.0833333333334,0,0,0
TXN_008951,USR_0029,2026-03-06 19:40:11,77.11,Berlin,2.96,DEV_029,Online,Electronics,0,19,4,0,1,0,0,28,169.27209523809523,0.45553873091811786,-0.19437743470591506,105,1390.6333333333334,0,0,0
TXN_009630,USR_0029,2026-03-07 06:56:03,28.56,New York,5.99,DEV_029,POS,Travel,0,6,5,1,2,5,3,28,169.27209523809523,0.16872242452368624,-0.29677337558152334,105,675.8666666666667,0,0,0
TXN_001936,USR_0029,2026-03-08 07:21:18,306.46,Berlin,3.26,DEV_029,POS,Transfer,0,7,6,1,2,4,0,28,169.27209523809523,1.8104577807958293,0.289340568174018,105,1465.25,0,0,0
TXN_004151,USR_0029,2026-03-11 16:44:46,111.08,Berlin,5.89,DEV_066,Online,Grocery,0,16,2,0,1,2,0,65,169.27209523809523,0.6562215306754576,-0.12273191232600957,105,4883.466666666666,0,0,0
TXN_000538,USR_0029,2026-03-12 07:44:18,21.8,Berlin,0.32,DEV_093,ATM,Utilities,0,7,3,0,0,6,0,92,169.27209523809523,0.1287867246014132,-0.31103077126265843,105,899.5333333333333,0,0,0
TXN_001292,USR_0029,2026-03-12 16:39:01,21.82,Berlin,6.11,DEV_029,Online,Transfer,0,16,3,0,1,4,0,28,169.27209523809523,0.1289048775597631,-0.31098858961863146,105,534.7166666666667,0,0,0
TXN_005325,USR_0029,2026-03-12 19:35:06,209.41,Paris,5.25,DEV_029,POS,Travel,0,19,3,0,2,5,4,28,169.27209523809523,1.2371205504028409,0.08465414053286911,105,176.08333333333334,0,0,0
TXN_006075,USR_0029,2026-03-13 21:24:46,100.73,Berlin,4.26,DEV_029,POS,Transfer,0,21,4,0,2,4,0,28,169.27209523809523,0.5950773747293738,-0.14456091310999605,105,1549.6666666666667,0,0,0
TXN_001001,USR_0029,2026-03-14 10:40:25,17.85,Berlin,2.65,DEV_029,Online,Gaming,0,10,5,1,1,1,0,28,169.27209523809523,0.10545151532730392,-0.3193616459579963,105,795.65,0,0,0
TXN_003865,USR_0029,2026-03-15 01:44:29,11.33,Berlin,15.78,DEV_064,POS,Luxury,0,1,6,1,2,3,0,63,169.27209523809523,0.06693365090522987,-0.33311286191080713,105,904.0666666666667,0,0,1
TXN_005642,USR_0029,2026-03-15 09:02:44,14.26,Berlin,11.17,DEV_029,POS,Electronics,0,9,6,1,2,0,0,28,169.27209523809523,0.08424305930349321,-0.3269332510608477,105,438.25,0,0,0
TXN_004765,USR_0029,2026-03-15 14:50:43,14.78,Mumbai,5.11,DEV_074,Online,Grocery,0,14,6,1,1,2,2,73,169.27209523809523,0.08731503622059113,-0.32583652831614496,105,347.98333333333335,0,0,0
TXN_001037,USR_0029,2026-03-16 13:33:19,14.43,Berlin,1.06,DEV_029,Online,Transfer,0,13,0,0,1,4,0,28,169.27209523809523,0.08524735944946753,-0.32657470708661795,105,1362.6,0,0,0
TXN_007075,USR_0029,2026-03-17 09:25:22,36.52,Berlin,1.08,DEV_029,POS,Luxury,0,9,1,0,2,3,0,28,169.27209523809523,0.21574730194695457,-0.27998508125876653,105,1192.05,0,0,0
TXN_003869,USR_0029,2026-03-20 10:55:38,13.27,Berlin,0.14,DEV_029,Online,Electronics,0,10,4,0,1,0,0,28,169.27209523809523,0.07839448786517214,-0.3290212424401855,105,4410.266666666666,0,0,0
TXN_008181,USR_0029,2026-03-22 09:44:57,173.94,Berlin,1.58,DEV_029,Online,Electronics,0,9,6,1,1,0,0,28,169.27209523809523,1.0275762787692573,0.009844994850936572,105,2809.3166666666666,0,0,0
TXN_009423,USR_0029,2026-03-23 07:55:04,147.68,Berlin,12.92,DEV_029,POS,Travel,0,7,0,0,2,5,0,28,169.27209523809523,0.8724414444558118,-0.04553950375654997,105,1330.1166666666666,0,0,0
TXN_000773,USR_0029,2026-03-23 09:10:01,57.6,Berlin,1.34,DEV_091,Online,Gaming,0,9,0,0,1,1,0,90,169.27209523809523,0.3402805200477706,-0.23552562845428,105,74.95,0,0,0
TXN_002742,USR_0029,2026-03-24 05:20:37,72.84,Berlin,5.11,DEV_029,POS,Utilities,0,5,1,0,2,6,0,28,169.27209523809523,0.43031307431040994,-0.20338321570568535,105,1210.6,0,0,1
TXN_001360,USR_0029,2026-03-24 22:06:07,77.6,Berlin,1.01,DEV_029,POS,Transfer,0,22,1,0,2,4,0,28,169.27209523809523,0.4584334783976909,-0.19334398442725292,105,1005.5,0,0,0
TXN_001421,USR_0029,2026-03-26 18:14:46,113.32,Berlin,4.7,DEV_029,Online,Travel,0,18,3,0,1,5,0,28,169.27209523809523,0.6694546620106486,-0.11800756819498254,105,2648.65,0,0,0
TXN_009235,USR_0029,2026-03-27 16:29:37,120.63,Berlin,4.78,DEV_141,Online,Transfer,0,16,4,0,1,4,0,140,169.27209523809523,0.7126395682875445,-0.10259017730310413,105,1334.85,0,0,0
TXN_005295,USR_0029,2026-03-27 21:38:44,61.51,Berlin,2.63,DEV_029,Online,Utilities,0,21,4,0,1,6,0,28,169.27209523809523,0.36337942340518004,-0.22727911704699622,105,309.1166666666667,0,0,0
TXN_000587,USR_0029,2026-03-28 15:54:38,77.65,Berlin,4.9,DEV_029,ATM,Grocery,0,15,5,1,0,2,0,28,169.27209523809523,0.4587288607935658,-0.19323853031718533,105,1095.9,0,0,0
TXN_002037,USR_0029,2026-03-28 16:06:41,77.41,Berlin,14.61,DEV_029,POS,Luxury,0,16,5,1,2,3,0,28,169.27209523809523,0.4573110252933667,-0.19374471004550967,105,12.05,0,0,0
TXN_001127,USR_0029,2026-03-29 21:37:11,20.39,Berlin,2.79,DEV_134,Online,Utilities,0,21,6,1,1,6,0,133,169.27209523809523,0.12045694103774379,-0.31400457716656394,105,1770.5,0,0,0
TXN_009687,USR_0029,2026-03-31 15:16:43,236.17,Berlin,2.05,DEV_029,POS,Transfer,0,15,1,0,2,4,0,28,169.27209523809523,1.3952092086750343,0.14109318024103132,105,2499.5333333333333,0,0,0
TXN_007204,USR_0030,2026-01-02 00:51:41,242.54,Sydney,3.79,DEV_030,POS,Gaming,0,0,4,0,2,1,5,29,111.6159405940594,2.1729869136903526,0.55698371022653,101,9999.0,0,0,1
TXN_007444,USR_0030,2026-01-02 03:23:39,136.41,Sydney,0.29,DEV_030,Online,Grocery,0,3,4,0,1,2,5,29,111.6159405940594,1.2221371522078872,0.10548013300350796,101,151.96666666666667,0,0,1
TXN_003488,USR_0030,2026-01-02 10:42:25,77.3,Sydney,0.72,DEV_030,POS,Gaming,0,10,4,0,2,1,5,29,111.6159405940594,0.6925533455440926,-0.14598859826618804,101,438.76666666666665,0,0,0
TXN_001828,USR_0030,2026-01-02 14:53:37,46.85,Sydney,2.2,DEV_030,ATM,Gaming,0,14,4,0,0,1,5,29,111.6159405940594,0.419742875016051,-0.27553051785952665,101,251.2,0,0,0
TXN_006858,USR_0030,2026-01-02 19:00:41,74.32,Sydney,5.52,DEV_030,Online,Gaming,0,19,4,0,1,1,5,29,111.6159405940594,0.6658546525334665,-0.15866626396038017,101,247.06666666666666,0,0,0
